supergroup1	WeinellEntry2195	sample66_0000001716_group1
supergroup346	WeinellEntry2817	sample66_0000002282_group346
supergroup346	WeinellEntry5409	sample66_0000002802_group346
supergroup347	WeinellEntry2740	sample66_0000002212_group347
supergroup348	WeinellEntry2536	sample66_0000002029_group348
supergroup349	WeinellEntry2531	sample66_0000002025_group349
supergroup350	WeinellEntry2302	sample66_0000001816_group350
supergroup351	WeinellEntry3026	sample66_0000002477_group351
supergroup352	WeinellEntry2933	sample66_0000002387_group352
supergroup353	WeinellEntry2319	sample66_0000001833_group353
supergroup354	NA	NA
supergroup355	WeinellEntry2201	sample66_0000001721_group355
supergroup356	WeinellEntry2963	sample66_0000002416_group356
supergroup357	WeinellEntry3058	sample66_0000002503_group357
supergroup358	NA	NA
supergroup359	WeinellEntry2967	sample66_0000002420_group359
supergroup360	WeinellEntry2314	sample66_0000001828_group360
supergroup360	WeinellEntry2801	sample66_0000002267_group360
supergroup361	WeinellEntry2769	sample66_0000002236_group361
supergroup362	WeinellEntry2275	sample66_0000001791_group362
supergroup363	NA	NA
supergroup364	WeinellEntry2194	sample66_0000001715_group364
supergroup365	WeinellEntry2578	sample66_0000002065_group365
supergroup365	WeinellEntry5457	sample66_0000002850_group365
supergroup366	WeinellEntry2875	sample66_0000002335_group366
supergroup367	WeinellEntry2169	sample66_0000001695_group367
supergroup367	WeinellEntry3051	sample66_0000002497_group367
supergroup368	WeinellEntry2448	sample66_0000001953_group368
supergroup369	NA	NA
supergroup370	WeinellEntry2890	sample66_0000002349_group370
supergroup371	WeinellEntry2412	sample66_0000001919_group371
supergroup371	WeinellEntry2879	sample66_0000002339_group371
supergroup372	WeinellEntry2593	sample66_0000002080_group372
supergroup372	WeinellEntry2711	sample66_0000002189_group372
supergroup373	WeinellEntry2299	sample66_0000001813_group373
supergroup374	WeinellEntry2782	sample66_0000002248_group374
supergroup375	WeinellEntry2697	sample66_0000002176_group375
supergroup376	NA	NA
supergroup377	WeinellEntry2931	sample66_0000002385_group377
supergroup378	WeinellEntry2161	sample66_0000001688_group378
supergroup379	NA	NA
supergroup380	WeinellEntry2597	sample66_0000002084_group380
supergroup381	WeinellEntry3024	sample66_0000002475_group381
supergroup382	WeinellEntry2564	sample66_0000002052_group382
supergroup383	NA	NA
supergroup384	WeinellEntry2176	sample66_0000001701_group384
supergroup385	WeinellEntry2706	sample66_0000002185_group385
supergroup386	NA	NA
supergroup387	WeinellEntry2186	sample66_0000001710_group387
supergroup388	WeinellEntry2932	sample66_0000002386_group388
supergroup389	WeinellEntry2306	sample66_0000001820_group389
supergroup390	WeinellEntry3000	sample66_0000002452_group390
supergroup391	WeinellEntry2324	sample66_0000001837_group391
supergroup392	WeinellEntry2766	sample66_0000002233_group392
supergroup393	WeinellEntry2612	sample66_0000002098_group393
supergroup394	WeinellEntry2918	sample66_0000002374_group394
supergroup395	WeinellEntry2456	sample66_0000001961_group395
supergroup396	WeinellEntry2327	sample66_0000001840_group396
supergroup397	WeinellEntry2234	sample66_0000001752_group397
supergroup398	WeinellEntry2508	sample66_0000002004_group398
supergroup399	WeinellEntry726	sample66_0000000570_group399
supergroup399	WeinellEntry1748	sample66_0000001477_group399
supergroup400	WeinellEntry2712	sample66_0000002190_group400
supergroup401	WeinellEntry2757	sample66_0000002225_group401
supergroup402	WeinellEntry2916	sample66_0000002372_group402
supergroup403	WeinellEntry2446	sample66_0000001951_group403
supergroup403	WeinellEntry5480	sample66_0000002873_group403
supergroup404	NA	NA
supergroup405	NA	NA
supergroup406	WeinellEntry2331	sample66_0000001844_group406
supergroup406	WeinellEntry2377	sample66_0000001885_group406
supergroup407	WeinellEntry3143	sample66_0000002582_group407
supergroup408	WeinellEntry2226	sample66_0000001745_group408
supergroup409	WeinellEntry2378	sample66_0000001886_group409
supergroup410	NA	NA
supergroup411	NA	NA
supergroup412	NA	NA
supergroup413	WeinellEntry2376	sample66_0000001884_group413
supergroup413	WeinellEntry2864	sample66_0000002325_group413
supergroup414	WeinellEntry3031	sample66_0000002481_group414
supergroup415	WeinellEntry2308	sample66_0000001822_group415
supergroup416	WeinellEntry3120	sample66_0000002560_group416
supergroup417	WeinellEntry3142	sample66_0000002581_group417
supergroup418	WeinellEntry3141	sample66_0000002580_group418
supergroup419	WeinellEntry2556	sample66_0000002046_group419
supergroup420	NA	NA
supergroup421	WeinellEntry2728	sample66_0000002202_group421
supergroup422	WeinellEntry2407	sample66_0000001915_group422
supergroup423	NA	NA
supergroup424	WeinellEntry2254	sample66_0000001771_group424
supergroup425	WeinellEntry2788	sample66_0000002254_group425
supergroup426	WeinellEntry2251	sample66_0000001768_group426
supergroup427	WeinellEntry2202	sample66_0000001722_group427
supergroup428	WeinellEntry2654	sample66_0000002138_group428
supergroup429	WeinellEntry2954	sample66_0000002407_group429
supergroup430	NA	NA
supergroup431	WeinellEntry3085	sample66_0000002528_group431
supergroup432	WeinellEntry2476	sample66_0000001979_group432
supergroup433	WeinellEntry2490	sample66_0000001992_group433
supergroup434	WeinellEntry2569	sample66_0000002057_group434
supergroup435	WeinellEntry2239	sample66_0000001757_group435
supergroup435	WeinellEntry2651	sample66_0000002136_group435
supergroup436	NA	NA
supergroup437	WeinellEntry2876	sample66_0000002336_group437
supergroup438	WeinellEntry2187	sample66_0000001711_group438
supergroup439	WeinellEntry2866	sample66_0000002327_group439
supergroup440	WeinellEntry2439	sample66_0000001944_group440
supergroup441	WeinellEntry2285	sample66_0000001800_group441
supergroup441	WeinellEntry5493	sample66_0000002886_group441
supergroup442	WeinellEntry2889	sample66_0000002348_group442
supergroup443	WeinellEntry2598	sample66_0000002085_group443
supergroup444	WeinellEntry2936	sample66_0000002389_group444
supergroup445	WeinellEntry2888	sample66_0000002347_group445
supergroup446	WeinellEntry2344	sample66_0000001855_group446
supergroup447	WeinellEntry2466	sample66_0000001970_group447
supergroup447	WeinellEntry3110	sample66_0000002551_group447
supergroup447	WeinellEntry3135	sample66_0000002574_group447
supergroup447	WeinellEntry5343	sample66_0000002743_group447
supergroup448	WeinellEntry2345	sample66_0000001856_group448
supergroup449	WeinellEntry2986	sample66_0000002438_group449
supergroup450	WeinellEntry2242	sample66_0000001760_group450
supergroup451	WeinellEntry3093	sample66_0000002536_group451
supergroup452	WeinellEntry2160	sample66_0000001687_group452
supergroup453	NA	NA
supergroup454	WeinellEntry2278	sample66_0000001793_group454
supergroup455	WeinellEntry2780	sample66_0000002246_group455
supergroup456	WeinellEntry2664	sample66_0000002146_group456
supergroup457	WeinellEntry2989	sample66_0000002441_group457
supergroup458	WeinellEntry2900	sample66_0000002358_group458
supergroup459	WeinellEntry2588	sample66_0000002075_group459
supergroup460	WeinellEntry2487	sample66_0000001989_group460
supergroup461	WeinellEntry2828	sample66_0000002291_group461
supergroup462	WeinellEntry2849	sample66_0000002311_group462
supergroup463	NA	NA
supergroup464	WeinellEntry2459	sample66_0000001964_group464
supergroup465	WeinellEntry2709	sample66_0000002187_group465
supergroup466	WeinellEntry3046	sample66_0000002492_group466
supergroup467	WeinellEntry2274	sample66_0000001790_group467
supergroup468	NA	NA
supergroup469	WeinellEntry2604	sample66_0000002091_group469
supergroup470	WeinellEntry2912	sample66_0000002369_group470
supergroup471	WeinellEntry3069	sample66_0000002514_group471
supergroup472	WeinellEntry2775	sample66_0000002242_group472
supergroup473	NA	NA
supergroup474	NA	NA
supergroup475	WeinellEntry2437	sample66_0000001942_group475
supergroup476	WeinellEntry2584	sample66_0000002071_group476
supergroup477	NA	NA
supergroup478	NA	NA
supergroup479	WeinellEntry2354	sample66_0000001864_group479
supergroup480	WeinellEntry2539	sample66_0000002031_group480
supergroup481	WeinellEntry2941	sample66_0000002394_group481
supergroup482	WeinellEntry2471	sample66_0000001975_group482
supergroup483	NA	NA
supergroup484	WeinellEntry2514	sample66_0000002010_group484
supergroup485	WeinellEntry2835	sample66_0000002298_group485
supergroup486	WeinellEntry2700	sample66_0000002179_group486
supergroup486	WeinellEntry2714	sample66_0000002191_group486
supergroup487	WeinellEntry3089	sample66_0000002532_group487
supergroup488	WeinellEntry2675	sample66_0000002156_group488
supergroup489	WeinellEntry2910	sample66_0000002367_group489
supergroup490	NA	NA
supergroup491	WeinellEntry2971	sample66_0000002423_group491
supergroup492	WeinellEntry2436	sample66_0000001941_group492
supergroup493	NA	NA
supergroup494	WeinellEntry2625	sample66_0000002111_group494
supergroup494	WeinellEntry5477	sample66_0000002870_group494
supergroup495	NA	NA
supergroup496	WeinellEntry2355	sample66_0000001865_group496
supergroup497	WeinellEntry2348	sample66_0000001858_group497
supergroup498	NA	NA
supergroup499	WeinellEntry2585	sample66_0000002072_group499
supergroup500	WeinellEntry2543	sample66_0000002035_group500
supergroup501	WeinellEntry2271	sample66_0000001788_group501
supergroup502	WeinellEntry2734	sample66_0000002207_group502
supergroup503	NA	NA
supergroup504	NA	NA
supergroup505	WeinellEntry2394	sample66_0000001902_group505
supergroup506	WeinellEntry2325	sample66_0000001838_group506
supergroup507	WeinellEntry2208	sample66_0000001728_group507
supergroup508	WeinellEntry2301	sample66_0000001815_group508
supergroup509	WeinellEntry2167	sample66_0000001693_group509
supergroup510	WeinellEntry2384	sample66_0000001892_group510
supergroup511	WeinellEntry2721	sample66_0000002195_group511
supergroup512	WeinellEntry2445	sample66_0000001950_group512
supergroup513	WeinellEntry3035	sample66_0000002484_group513
supergroup514	NA	NA
supergroup515	WeinellEntry2944	sample66_0000002397_group515
supergroup516	WeinellEntry3012	sample66_0000002463_group516
supergroup517	WeinellEntry2620	sample66_0000002106_group517
supergroup518	NA	NA
supergroup519	NA	NA
supergroup520	NA	NA
supergroup521	WeinellEntry3057	sample66_0000002502_group521
supergroup522	WeinellEntry2321	sample66_0000001835_group522
supergroup523	WeinellEntry2255	sample66_0000001772_group523
supergroup523	WeinellEntry5509	sample66_0000002902_group523
supergroup524	WeinellEntry2313	sample66_0000001827_group524
supergroup525	WeinellEntry2997	sample66_0000002449_group525
supergroup526	WeinellEntry2983	sample66_0000002435_group526
supergroup527	WeinellEntry3126	sample66_0000002566_group527
supergroup528	WeinellEntry2701	sample66_0000002180_group528
supergroup529	WeinellEntry2781	sample66_0000002247_group529
supergroup530	WeinellEntry3022	sample66_0000002473_group530
supergroup531	WeinellEntry3050	sample66_0000002496_group531
supergroup532	WeinellEntry2572	sample66_0000002060_group532
supergroup532	WeinellEntry3011	sample66_0000002462_group993
supergroup533	NA	NA
supergroup534	WeinellEntry2847	sample66_0000002309_group534
supergroup535	WeinellEntry3047	sample66_0000002493_group535
supergroup536	NA	NA
supergroup537	WeinellEntry202	sample66_0000000134_group537
supergroup538	WeinellEntry2812	sample66_0000002277_group538
supergroup539	NA	NA
supergroup540	WeinellEntry2522	sample66_0000002016_group656
supergroup540	WeinellEntry2589	sample66_0000002076_group540
supergroup541	WeinellEntry2987	sample66_0000002439_group541
supergroup542	NA	NA
supergroup543	WeinellEntry2513	sample66_0000002009_group543
supergroup544	NA	NA
supergroup545	NA	NA
supergroup546	WeinellEntry2498	sample66_0000001995_group546
supergroup547	WeinellEntry2655	sample66_0000002139_group547
supergroup547	WeinellEntry5622	sample66_0000003015_group547
supergroup547	WeinellEntry5722	sample66_0000003115_group547
supergroup548	NA	NA
supergroup549	WeinellEntry3005	sample66_0000002456_group549
supergroup550	NA	NA
supergroup551	WeinellEntry3086	sample66_0000002529_group551
supergroup552	NA	NA
supergroup553	NA	NA
supergroup554	WeinellEntry2320	sample66_0000001834_group554
supergroup555	WeinellEntry2596	sample66_0000002083_group555
supergroup556	WeinellEntry5315	sample66_0000002718_group556
supergroup557	WeinellEntry2387	sample66_0000001895_group557
supergroup558	WeinellEntry3108	sample66_0000002549_group558
supergroup559	WeinellEntry2199	sample66_0000001720_group559
supergroup560	NA	NA
supergroup561	NA	NA
supergroup562	NA	NA
supergroup563	NA	NA
supergroup564	NA	NA
supergroup565	NA	NA
supergroup566	WeinellEntry2525	sample66_0000002019_group566
supergroup567	WeinellEntry2197	sample66_0000001718_group567
supergroup568	NA	NA
supergroup569	NA	NA
supergroup570	WeinellEntry2380	sample66_0000001888_group570
supergroup571	WeinellEntry2848	sample66_0000002310_group571
supergroup571	WeinellEntry3140	sample66_0000002579_group649
supergroup572	NA	NA
supergroup573	NA	NA
supergroup574	NA	NA
supergroup575	NA	NA
supergroup576	WeinellEntry2168	sample66_0000001694_group576
supergroup577	NA	NA
supergroup578	WeinellEntry2760	sample66_0000002228_group578
supergroup579	NA	NA
supergroup580	NA	NA
supergroup581	NA	NA
supergroup582	NA	NA
supergroup583	NA	NA
supergroup584	NA	NA
supergroup585	NA	NA
supergroup586	NA	NA
supergroup587	NA	NA
supergroup588	NA	NA
supergroup589	NA	NA
supergroup590	NA	NA
supergroup591	NA	NA
supergroup592	NA	NA
supergroup593	WeinellEntry2521	sample66_0000002015_group593
supergroup594	NA	NA
supergroup595	NA	NA
supergroup596	NA	NA
supergroup597	NA	NA
supergroup598	NA	NA
supergroup599	NA	NA
supergroup600	WeinellEntry2730	sample66_0000002203_group600
supergroup601	WeinellEntry2814	sample66_0000002279_group601
supergroup602	WeinellEntry308	sample66_0000000221_group602
supergroup603	WeinellEntry5431	sample66_0000002824_group603
supergroup603	WeinellEntry5495	sample66_0000002888_group603
supergroup604	WeinellEntry2434	sample66_0000001939_group604
supergroup605	NA	NA
supergroup606	WeinellEntry5643	sample66_0000003036_group606
supergroup607	WeinellEntry5579	sample66_0000002972_group607
supergroup608	WeinellEntry5312	sample66_0000002716_group608
supergroup609	WeinellEntry5732	sample66_0000003125_group609
supergroup610	WeinellEntry5529	sample66_0000002922_group610
supergroup611	WeinellEntry2616	sample66_0000002102_group611
supergroup612	WeinellEntry5475	sample66_0000002868_group612
supergroup613	WeinellEntry5618	sample66_0000003011_group613
supergroup614	WeinellEntry5449	sample66_0000002842_group614
supergroup615	WeinellEntry2883	sample66_0000002343_group615
supergroup616	WeinellEntry2724	sample66_0000002198_group616
supergroup617	WeinellEntry1391	sample66_0000001159_group617
supergroup618	WeinellEntry2535	sample66_0000002028_group618
supergroup619	WeinellEntry1295	sample66_0000001077_group619
supergroup619	WeinellEntry2621	sample66_0000002107_group619
supergroup620	WeinellEntry5715	sample66_0000003108_group620
supergroup621	WeinellEntry3106	sample66_0000002547_group621
supergroup622	WeinellEntry3144	sample66_0000002583_group622
supergroup623	NA	NA
supergroup624	WeinellEntry2474	sample66_0000001978_group624
supergroup625	WeinellEntry238	sample66_0000000162_group625
supergroup625	WeinellEntry2975	sample66_0000002427_group625
supergroup626	WeinellEntry2940	sample66_0000002393_group626
supergroup627	WeinellEntry2690	sample66_0000002170_group627
supergroup628	WeinellEntry2510	sample66_0000002006_group628
supergroup629	WeinellEntry2661	sample66_0000002143_group629
supergroup630	WeinellEntry2233	sample66_0000001751_group630
supergroup631	WeinellEntry2277	sample66_0000001792_group631
supergroup632	WeinellEntry2247	sample66_0000001764_group632
supergroup633	WeinellEntry2414	sample66_0000001920_group633
supergroup634	NA	NA
supergroup635	NA	NA
supergroup636	NA	NA
supergroup637	NA	NA
supergroup638	WeinellEntry3023	sample66_0000002474_group3249
supergroup639	NA	NA
