target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry3091	yes	yes	yes	NW_013658266.1:394472-394632	NW_013658266.1	394472	394632	1	106543962	YTHDF3	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1	2;2;2;2;2;2;2;2	2;2;2;2;2;2;2;2
WeinellEntry3092	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3093	yes	yes	yes	NW_013657687.1:836478-836638	NW_013657687.1	836478	836638	1	106537455	ZCCHC7	<1..>161	-1	<31..>66	-1	<31..>66	-1	1	3
WeinellEntry3094	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3095	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3096	yes	no	no	NW_013658506.1:56451-56611	NW_013658506.1	56451	56611	1	106546043	NR5A2	<1..>161	1	–	–	–	–	–	–
WeinellEntry3098	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3099	yes	no	no	NW_013657717.1:1261329-1261489	NW_013657717.1	1261329	1261489	1	106546305	ARL15	<1..>161	1	–	–	–	–	–	–
WeinellEntry3100	yes	no	no	NW_013657703.1:1187720-1187880	NW_013657703.1	1187720	1187880	1	106542534	PLCB4	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3101	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3102	yes	no	no	NW_013657751.1:1414651-1414811	NW_013657751.1	1414651	1414811	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3103	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3105	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3106	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3107	yes	no	no	NW_013657764.1:460816-460976	NW_013657764.1	460816	460976	1	106556915	RBM25	<1..>161	1	–	–	–	–	–	–
WeinellEntry3108	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3109	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3110	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3111	yes	yes	no	NW_013658112.1:493646-493806	NW_013658112.1	493646	493806	1	106542335	SOX6	<1..160	1	<1..160;<1..160;<1..160;<1..160	1;1;1;1	–	–	–	–
WeinellEntry3112	yes	no	no	NW_013658154.1:208035-208195	NW_013658154.1	208035	208195	1	106542796	TTC29	<1..>161	1	–	–	–	–	–	–
WeinellEntry3114	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3115	yes	yes	no	NW_013658216.1:397161-397321	NW_013658216.1	397161	397321	1	106543459	NAV3	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry3116	yes	yes	yes	NW_013658614.1:258757-258917	NW_013658614.1	258757	258917	1	106546945	PPFIA2	<1..>161	-1	<77..>161	-1	<77..>161	-1	2	2
WeinellEntry3117	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3118	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3119	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3120	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3121	yes	no	no	NW_013657721.1:446594-446754	NW_013657721.1	446594	446754	1	106547120	ZBTB20	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3122	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3123	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3124	yes	no	no	NW_013658153.1:628769-628929	NW_013658153.1	628769	628929	1	106542792	LOC106542792	<1..>161	1	–	–	–	–	–	–
WeinellEntry3125	yes	yes	yes	NW_013657844.1:485451-485611	NW_013657844.1	485451	485611	1	106538430	NFIB	<1..>161	1	<1..>134;<1..>107;<1..>134	1;1;1	<1..>134;<1..>107;<1..>134	1;1;1	2;2;2	2;2;2
WeinellEntry3126	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3127	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3128	yes	no	no	NW_013658112.1:548147-548307	NW_013658112.1	548147	548307	1	106542336	LOC106542336	<1..>161	1	–	–	–	–	–	–
WeinellEntry3129	yes	no	no	NW_013658873.1:118955-119115	NW_013658873.1	118955	119115	1	106548666	INPP5A	<1..>161	1	–	–	–	–	–	–
WeinellEntry3130	yes	no	no	NW_013658524.1:454514-454674	NW_013658524.1	454514	454674	1	106546188	PPFIA1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3131	yes	no	no	NW_013657689.1:1402234-1402394	NW_013657689.1	1402234	1402394	1	106538015	ZFHX4	<1..>161	1	–	–	–	–	–	–
WeinellEntry3133	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3134	yes	no	no	NW_013657845.1:851804-851964	NW_013657845.1	851804	851964	1	106538446	CAMKMT	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3135	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3136	yes	no	no	NW_013658280.1:368769-368929	NW_013658280.1	368769	368929	1	106544067	ST18	<1..>161	1	–	–	–	–	–	–
WeinellEntry3137	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3138	yes	yes	yes	NW_013657886.1:1026546-1026706	NW_013657886.1	1026546	1026706	1	106539125	EPB41L3	<1..>161	1	<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161;<72..>161	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
WeinellEntry3139	yes	no	no	NW_013658431.1:472333-472493	NW_013658431.1	472333	472493	1	106545416	LOC106545416	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3140	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3141	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3142	yes	no	no	NW_013659585.1:100287-100447	NW_013659585.1	100287	100447	1	106552193	XRN2	<1..>161	1	–	–	–	–	–	–
WeinellEntry3143	yes	no	no	NW_013657691.1:926377-926537	NW_013657691.1	926377	926537	1	106538843	GPATCH2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry3144	yes	yes	yes	NW_013659500.1:143451-143611	NW_013659500.1	143451	143611	1	106551825	POU6F2	<1..>161	1	<1..>161	1	<1..>161	1	1	1
WeinellEntry3145	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3150	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry3152	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
