coordinates	ContigAccession	StartPosition	EndPosition	TargetLength
QLTV01001698.1:c17201553-17200643	QLTV01001698.1	17200643	17201553	910
QLTV01001700.1:c67710-66715	QLTV01001700.1	66715	67710	995
QLTV01001700.1:c3045354-3044388	QLTV01001700.1	3044388	3045354	966
QLTV01001700.1:c3677521-3676592	QLTV01001700.1	3676592	3677521	929
QLTV01001703.1:c207387-206409	QLTV01001703.1	206409	207387	978
QLTV01001705.1:c675195-674227	QLTV01001705.1	674227	675195	968
QLTV01001706.1:c124187-123190	QLTV01001706.1	123190	124187	997
QLTV01001714.1:c87495-86498	QLTV01001714.1	86498	87495	997
QLTV01001715.1:c82452-81468	QLTV01001715.1	81468	82452	984
QLTV01001715.1:c82452-81496	QLTV01001715.1	81496	82452	956
QLTV01001715.1:c1276174-1275258	QLTV01001715.1	1275258	1276174	916
QLTV01001715.1:c1554024-1553107	QLTV01001715.1	1553107	1554024	917
QLTV01001718.1:c233734-232748	QLTV01001718.1	232748	233734	986
QLTV01001718.1:c712344-711394	QLTV01001718.1	711394	712344	950
QLTV01001725.1:c67784-66798	QLTV01001725.1	66798	67784	986
QLTV01001726.1:c1089842-1088910	QLTV01001726.1	1088910	1089842	932
QLTV01001726.1:c1259132-1258184	QLTV01001726.1	1258184	1259132	948
QLTV01001733.1:c1296484-1295557	QLTV01001733.1	1295557	1296484	927
QLTV01001765.1:c998022-997037	QLTV01001765.1	997037	998022	985
QLTV01001769.1:c634045-633067	QLTV01001769.1	633067	634045	978
QLTV01001769.1:c1005763-1004768	QLTV01001769.1	1004768	1005763	995
QLTV01001769.1:c1303519-1302595	QLTV01001769.1	1302595	1303519	924
QLTV01001792.1:c88075-87144	QLTV01001792.1	87144	88075	931
QLTV01001792.1:c88075-87173	QLTV01001792.1	87173	88075	902
QLTV01001797.1:c78733-77824	QLTV01001797.1	77824	78733	909
QLTV01001798.1:c684016-683026	QLTV01001798.1	683026	684016	990
QLTV01001798.1:c684016-683075	QLTV01001798.1	683075	684016	941
QLTV01001802.1:c748909-747947	QLTV01001802.1	747947	748909	962
QLTV01001802.1:c1487898-1486981	QLTV01001802.1	1486981	1487898	917
QLTV01001803.1:c187852-186904	QLTV01001803.1	186904	187852	948
QLTV01001804.1:c1897595-1896666	QLTV01001804.1	1896666	1897595	929
QLTV01001809.1:c17191-16269	QLTV01001809.1	16269	17191	922
QLTV01001812.1:c687982-687029	QLTV01001812.1	687029	687982	953
QLTV01001814.1:c2591145-2590236	QLTV01001814.1	2590236	2591145	909
QLTV01001816.1:c322588-321600	QLTV01001816.1	321600	322588	988
QLTV01001816.1:c322588-321657	QLTV01001816.1	321657	322588	931
QLTV01001816.1:c1344433-1343463	QLTV01001816.1	1343463	1344433	970
QLTV01001816.1:c1535611-1534684	QLTV01001816.1	1534684	1535611	927
QLTV01001816.1:c1882745-1881845	QLTV01001816.1	1881845	1882745	900
QLTV01001817.1:c173536-172635	QLTV01001817.1	172635	173536	901
QLTV01001818.1:c555954-555019	QLTV01001818.1	555019	555954	935
QLTV01001819.1:c288228-287304	QLTV01001819.1	287304	288228	924
QLTV01001819.1:c614353-613373	QLTV01001819.1	613373	614353	980
QLTV01001819.1:c614353-613424	QLTV01001819.1	613424	614353	929
QLTV01001821.1:c334973-334063	QLTV01001821.1	334063	334973	910
QLTV01001823.1:c263593-262649	QLTV01001823.1	262649	263593	944
QLTV01001823.1:c279318-278324	QLTV01001823.1	278324	279318	994
QLTV01001823.1:c322837-321852	QLTV01001823.1	321852	322837	985
QLTV01001824.1:c8164-7189	QLTV01001824.1	7189	8164	975
QLTV01001824.1:c584843-583847	QLTV01001824.1	583847	584843	996
QLTV01001824.1:c1678242-1677317	QLTV01001824.1	1677317	1678242	925
QLTV01001824.1:c1948249-1947317	QLTV01001824.1	1947317	1948249	932
QLTV01001835.1:c321743-320809	QLTV01001835.1	320809	321743	934
QLTV01001839.1:c4146034-4145130	QLTV01001839.1	4145130	4146034	904
QLTV01001843.1:c292841-291847	QLTV01001843.1	291847	292841	994
QLTV01001843.1:c1064136-1063151	QLTV01001843.1	1063151	1064136	985
QLTV01001843.1:c1064136-1063179	QLTV01001843.1	1063179	1064136	957
QLTV01001843.1:c1414489-1413542	QLTV01001843.1	1413542	1414489	947
QLTV01001843.1:c1679487-1678513	QLTV01001843.1	1678513	1679487	974
QLTV01001843.1:c2170973-2169976	QLTV01001843.1	2169976	2170973	997
QLTV01001849.1:c2531452-2530515	QLTV01001849.1	2530515	2531452	937
QLTV01001849.1:c2743604-2742619	QLTV01001849.1	2742619	2743604	985
QLTV01001849.1:c2784552-2783580	QLTV01001849.1	2783580	2784552	972
QLTV01001928.1:c393661-392696	QLTV01001928.1	392696	393661	965
QLTV01001928.1:c393661-392727	QLTV01001928.1	392727	393661	934
QLTV01001928.1:c403902-402907	QLTV01001928.1	402907	403902	995
QLTV01001992.1:c2097598-2096686	QLTV01001992.1	2096686	2097598	912
QLTV01001997.1:c862490-861547	QLTV01001997.1	861547	862490	943
QLTV01001997.1:c966024-965095	QLTV01001997.1	965095	966024	929
QLTV01001997.1:c1600437-1599453	QLTV01001997.1	1599453	1600437	984
QLTV01001997.1:c4213971-4212973	QLTV01001997.1	4212973	4213971	998
QLTV01001997.1:c5519977-5519035	QLTV01001997.1	5519035	5519977	942
QLTV01002005.1:c813370-812437	QLTV01002005.1	812437	813370	933
QLTV01002006.1:c693091-692122	QLTV01002006.1	692122	693091	969
QLTV01002007.1:c225826-224917	QLTV01002007.1	224917	225826	909
QLTV01002007.1:c488383-487437	QLTV01002007.1	487437	488383	946
QLTV01002009.1:c2904454-2903507	QLTV01002009.1	2903507	2904454	947
QLTV01002011.1:c832855-831912	QLTV01002011.1	831912	832855	943
QLTV01002011.1:c1451841-1450897	QLTV01002011.1	1450897	1451841	944
QLTV01002012.1:c48150-47205	QLTV01002012.1	47205	48150	945
QLTV01002012.1:c48150-47234	QLTV01002012.1	47234	48150	916
QLTV01002013.1:c93186-92234	QLTV01002013.1	92234	93186	952
QLTV01002017.1:c185912-184996	QLTV01002017.1	184996	185912	916
QLTV01002018.1:c532814-531903	QLTV01002018.1	531903	532814	911
QLTV01002052.1:c5473-4555	QLTV01002052.1	4555	5473	918
QLTV01002055.1:c125656-124687	QLTV01002055.1	124687	125656	969
QLTV01002103.1:c61938-60965	QLTV01002103.1	60965	61938	973
QLTV01002105.1:c701268-700298	QLTV01002105.1	700298	701268	970
QLTV01002106.1:c285163-284176	QLTV01002106.1	284176	285163	987
QLTV01002106.1:c349613-348712	QLTV01002106.1	348712	349613	901
QLTV01002108.1:c384323-383328	QLTV01002108.1	383328	384323	995
QLTV01002113.1:c684761-683787	QLTV01002113.1	683787	684761	974
QLTV01002113.1:c1085548-1084616	QLTV01002113.1	1084616	1085548	932
QLTV01002115.1:c765223-764295	QLTV01002115.1	764295	765223	928
QLTV01002120.1:c296085-295138	QLTV01002120.1	295138	296085	947
QLTV01002121.1:c682959-681986	QLTV01002121.1	681986	682959	973
QLTV01002121.1:c682959-682034	QLTV01002121.1	682034	682959	925
QLTV01002129.1:c16392-15430	QLTV01002129.1	15430	16392	962
QLTV01002132.1:c1835986-1834996	QLTV01002132.1	1834996	1835986	990
QLTV01002135.1:c9469-8509	QLTV01002135.1	8509	9469	960
QLTV01002135.1:c9469-8516	QLTV01002135.1	8516	9469	953
QLTV01002141.1:c466397-465468	QLTV01002141.1	465468	466397	929
QLTV01002141.1:c2208747-2207817	QLTV01002141.1	2207817	2208747	930
QLTV01002141.1:c2794985-2794017	QLTV01002141.1	2794017	2794985	968
QLTV01002148.1:c103379-102397	QLTV01002148.1	102397	103379	982
QLTV01002149.1:c314360-313377	QLTV01002149.1	313377	314360	983
QLTV01002149.1:c1297145-1296232	QLTV01002149.1	1296232	1297145	913
QLTV01002158.1:c31999-31063	QLTV01002158.1	31063	31999	936
QLTV01002160.1:c191216-190228	QLTV01002160.1	190228	191216	988
QLTV01002169.1:c6758-5797	QLTV01002169.1	5797	6758	961
QLTV01002179.1:c33029-32058	QLTV01002179.1	32058	33029	971
QLTV01002246.1:c150921-149950	QLTV01002246.1	149950	150921	971
QLTV01002253.1:c332624-331647	QLTV01002253.1	331647	332624	977
QLTV01002253.1:c642868-641873	QLTV01002253.1	641873	642868	995
QLTV01002253.1:c642868-641914	QLTV01002253.1	641914	642868	954
QLTV01002253.1:c642868-641955	QLTV01002253.1	641955	642868	913
QLTV01002253.1:c988238-987262	QLTV01002253.1	987262	988238	976
QLTV01002253.1:c988238-987309	QLTV01002253.1	987309	988238	929
QLTV01002253.1:c1265961-1265023	QLTV01002253.1	1265023	1265961	938
QLTV01002253.1:c1789566-1788571	QLTV01002253.1	1788571	1789566	995
QLTV01002258.1:c202128-201195	QLTV01002258.1	201195	202128	933
QLTV01002258.1:c202128-201225	QLTV01002258.1	201225	202128	903
QLTV01002258.1:c228668-227763	QLTV01002258.1	227763	228668	905
QLTV01002258.1:c232414-231436	QLTV01002258.1	231436	232414	978
QLTV01002258.1:c232414-231460	QLTV01002258.1	231460	232414	954
QLTV01002258.1:c1612291-1611360	QLTV01002258.1	1611360	1612291	931
QLTV01002258.1:c2049522-2048556	QLTV01002258.1	2048556	2049522	966
QLTV01002258.1:c2119641-2118646	QLTV01002258.1	2118646	2119641	995
QLTV01002258.1:c2504434-2503484	QLTV01002258.1	2503484	2504434	950
QLTV01002259.1:c1813172-1812256	QLTV01002259.1	1812256	1813172	916
QLTV01002260.1:c2720527-2719617	QLTV01002260.1	2719617	2720527	910
QLTV01002260.1:c6263421-6262499	QLTV01002260.1	6262499	6263421	922
QLTV01002261.1:c245084-244185	QLTV01002261.1	244185	245084	899
QLTV01002262.1:c121770-120776	QLTV01002262.1	120776	121770	994
QLTV01002262.1:c775989-775073	QLTV01002262.1	775073	775989	916
QLTV01002264.1:c585501-584575	QLTV01002264.1	584575	585501	926
QLTV01002264.1:c959115-958165	QLTV01002264.1	958165	959115	950
QLTV01002264.1:c1002897-1001927	QLTV01002264.1	1001927	1002897	970
QLTV01002264.1:c1002897-1001991	QLTV01002264.1	1001991	1002897	906
QLTV01002264.1:c1294910-1293942	QLTV01002264.1	1293942	1294910	968
QLTV01002264.1:c1450309-1449352	QLTV01002264.1	1449352	1450309	957
QLTV01002264.1:c1582681-1581690	QLTV01002264.1	1581690	1582681	991
QLTV01002264.1:c2841833-2840874	QLTV01002264.1	2840874	2841833	959
QLTV01002265.1:c1618682-1617758	QLTV01002265.1	1617758	1618682	924
QLTV01002265.1:c2606179-2605232	QLTV01002265.1	2605232	2606179	947
QLTV01002265.1:c3524157-3523233	QLTV01002265.1	3523233	3524157	924
QLTV01002265.1:c6667756-6666845	QLTV01002265.1	6666845	6667756	911
QLTV01002266.1:c1144715-1143799	QLTV01002266.1	1143799	1144715	916
QLTV01002269.1:c953312-952373	QLTV01002269.1	952373	953312	939
QLTV01002270.1:c6266-5331	QLTV01002270.1	5331	6266	935
QLTV01002273.1:c308410-307449	QLTV01002273.1	307449	308410	961
QLTV01002273.1:c768133-767222	QLTV01002273.1	767222	768133	911
QLTV01002273.1:c1103753-1102779	QLTV01002273.1	1102779	1103753	974
QLTV01002279.1:c110895-109897	QLTV01002279.1	109897	110895	998
QLTV01002279.1:c1469206-1468235	QLTV01002279.1	1468235	1469206	971
QLTV01002279.1:c3688486-3687550	QLTV01002279.1	3687550	3688486	936
QLTV01002283.1:c801328-800371	QLTV01002283.1	800371	801328	957
QLTV01002416.1:c22353-21392	QLTV01002416.1	21392	22353	961
QLTV01002416.1:c647884-646971	QLTV01002416.1	646971	647884	913
QLTV01002418.1:c218668-217697	QLTV01002418.1	217697	218668	971
QLTV01002418.1:c500597-499651	QLTV01002418.1	499651	500597	946
QLTV01002418.1:c500597-499698	QLTV01002418.1	499698	500597	899
QLTV01002418.1:c923694-922701	QLTV01002418.1	922701	923694	993
QLTV01002419.1:c3237557-3236563	QLTV01002419.1	3236563	3237557	994
QLTV01002419.1:c4898998-4898045	QLTV01002419.1	4898045	4898998	953
QLTV01002419.1:c4898998-4898065	QLTV01002419.1	4898065	4898998	933
QLTV01002419.1:c6807837-6806840	QLTV01002419.1	6806840	6807837	997
QLTV01002419.1:c6933579-6932601	QLTV01002419.1	6932601	6933579	978
QLTV01002419.1:c9128976-9128020	QLTV01002419.1	9128020	9128976	956
QLTV01002419.1:c10884002-10883018	QLTV01002419.1	10883018	10884002	984
QLTV01002419.1:c11881968-11880979	QLTV01002419.1	11880979	11881968	989
QLTV01002421.1:c221811-220894	QLTV01002421.1	220894	221811	917
QLTV01002422.1:c1821869-1820903	QLTV01002422.1	1820903	1821869	966
QLTV01002422.1:c2169681-2168717	QLTV01002422.1	2168717	2169681	964
QLTV01002422.1:c3751087-3750118	QLTV01002422.1	3750118	3751087	969
QLTV01002422.1:c4073419-4072512	QLTV01002422.1	4072512	4073419	907
QLTV01002425.1:c2110909-2109996	QLTV01002425.1	2109996	2110909	913
QLTV01002426.1:c373494-372575	QLTV01002426.1	372575	373494	919
QLTV01002426.1:c517598-516641	QLTV01002426.1	516641	517598	957
QLTV01002426.1:c1071456-1070512	QLTV01002426.1	1070512	1071456	944
QLTV01002426.1:c1471269-1470360	QLTV01002426.1	1470360	1471269	909
QLTV01002429.1:c734187-733201	QLTV01002429.1	733201	734187	986
QLTV01002429.1:c1501063-1500098	QLTV01002429.1	1500098	1501063	965
QLTV01002430.1:c603541-602618	QLTV01002430.1	602618	603541	923
QLTV01002442.1:c581704-580799	QLTV01002442.1	580799	581704	905
QLTV01002445.1:c75833-74877	QLTV01002445.1	74877	75833	956
QLTV01002445.1:c473886-472935	QLTV01002445.1	472935	473886	951
QLTV01002446.1:c883235-882309	QLTV01002446.1	882309	883235	926
QLTV01002447.1:c1760954-1760038	QLTV01002447.1	1760038	1760954	916
QLTV01002447.1:c2608286-2607379	QLTV01002447.1	2607379	2608286	907
QLTV01002447.1:c3842935-3842030	QLTV01002447.1	3842030	3842935	905
QLTV01002447.1:c4374036-4373067	QLTV01002447.1	4373067	4374036	969
QLTV01002449.1:c275929-274974	QLTV01002449.1	274974	275929	955
QLTV01002449.1:c396593-395595	QLTV01002449.1	395595	396593	998
QLTV01002462.1:c19618-18647	QLTV01002462.1	18647	19618	971
QLTV01002469.1:c147414-146470	QLTV01002469.1	146470	147414	944
QLTV01002469.1:c344322-343387	QLTV01002469.1	343387	344322	935
QLTV01002469.1:c704783-703868	QLTV01002469.1	703868	704783	915
QLTV01002473.1:c732300-731302	QLTV01002473.1	731302	732300	998
QLTV01002476.1:c128503-127538	QLTV01002476.1	127538	128503	965
QLTV01002482.1:c40967-40009	QLTV01002482.1	40009	40967	958
QLTV01002485.1:c45336-44421	QLTV01002485.1	44421	45336	915
QLTV01002492.1:c1859942-1858951	QLTV01002492.1	1858951	1859942	991
QLTV01002492.1:c2223193-2222291	QLTV01002492.1	2222291	2223193	902
QLTV01002515.1:c8792-7864	QLTV01002515.1	7864	8792	928
QLTV01002530.1:c217238-216283	QLTV01002530.1	216283	217238	955
QLTV01002530.1:c1889608-1888698	QLTV01002530.1	1888698	1889608	910
QLTV01002530.1:c2713654-2712696	QLTV01002530.1	2712696	2713654	958
QLTV01002534.1:c1072713-1071755	QLTV01002534.1	1071755	1072713	958
QLTV01002534.1:c1072713-1071784	QLTV01002534.1	1071784	1072713	929
QLTV01002534.1:c1240454-1239479	QLTV01002534.1	1239479	1240454	975
QLTV01002534.1:c1530966-1529975	QLTV01002534.1	1529975	1530966	991
QLTV01002534.1:c2219408-2218475	QLTV01002534.1	2218475	2219408	933
QLTV01002534.1:c2302821-2301916	QLTV01002534.1	2301916	2302821	905
QLTV01002537.1:c416596-415654	QLTV01002537.1	415654	416596	942
QLTV01002537.1:c2402210-2401239	QLTV01002537.1	2401239	2402210	971
QLTV01002543.1:c337473-336548	QLTV01002543.1	336548	337473	925
QLTV01002544.1:c585347-584403	QLTV01002544.1	584403	585347	944
QLTV01002544.1:c585347-584443	QLTV01002544.1	584443	585347	904
QLTV01002544.1:c844398-843413	QLTV01002544.1	843413	844398	985
QLTV01002544.1:c844398-843443	QLTV01002544.1	843443	844398	955
QLTV01002544.1:c897086-896156	QLTV01002544.1	896156	897086	930
QLTV01002544.1:c1072376-1071416	QLTV01002544.1	1071416	1072376	960
QLTV01002545.1:c656632-655672	QLTV01002545.1	655672	656632	960
QLTV01002548.1:c817876-816887	QLTV01002548.1	816887	817876	989
QLTV01002549.1:c20884-19885	QLTV01002549.1	19885	20884	999
QLTV01002550.1:c1458861-1457919	QLTV01002550.1	1457919	1458861	942
QLTV01002551.1:c492284-491329	QLTV01002551.1	491329	492284	955
QLTV01002551.1:c547254-546340	QLTV01002551.1	546340	547254	914
QLTV01002552.1:c655746-654846	QLTV01002552.1	654846	655746	900
QLTV01002552.1:c1184883-1183948	QLTV01002552.1	1183948	1184883	935
QLTV01002552.1:c1184883-1183979	QLTV01002552.1	1183979	1184883	904
QLTV01002552.1:c1516260-1515343	QLTV01002552.1	1515343	1516260	917
QLTV01002552.1:c1616103-1615119	QLTV01002552.1	1615119	1616103	984
QLTV01002553.1:c200782-199861	QLTV01002553.1	199861	200782	921
QLTV01002554.1:c589362-588419	QLTV01002554.1	588419	589362	943
QLTV01002555.1:c135958-135052	QLTV01002555.1	135052	135958	906
QLTV01002555.1:c210641-209661	QLTV01002555.1	209661	210641	980
QLTV01002558.1:c166283-165320	QLTV01002558.1	165320	166283	963
QLTV01002564.1:c511502-510560	QLTV01002564.1	510560	511502	942
QLTV01002564.1:c709875-708976	QLTV01002564.1	708976	709875	899
QLTV01002566.1:c247580-246647	QLTV01002566.1	246647	247580	933
QLTV01002567.1:c79354-78416	QLTV01002567.1	78416	79354	938
QLTV01002567.1:c468162-467263	QLTV01002567.1	467263	468162	899
QLTV01002567.1:c923826-922902	QLTV01002567.1	922902	923826	924
QLTV01002567.1:c2384516-2383522	QLTV01002567.1	2383522	2384516	994
QLTV01002567.1:c3679036-3678134	QLTV01002567.1	3678134	3679036	902
QLTV01002568.1:c945432-944457	QLTV01002568.1	944457	945432	975
QLTV01002568.1:c4005313-4004342	QLTV01002568.1	4004342	4005313	971
QLTV01002569.1:c6474-5493	QLTV01002569.1	5493	6474	981
QLTV01002571.1:c676866-675901	QLTV01002571.1	675901	676866	965
QLTV01002571.1:c1050070-1049091	QLTV01002571.1	1049091	1050070	979
QLTV01002571.1:c1127123-1126138	QLTV01002571.1	1126138	1127123	985
QLTV01002577.1:c1044776-1043840	QLTV01002577.1	1043840	1044776	936
QLTV01002577.1:c1044832-1043840	QLTV01002577.1	1043840	1044832	992
QLTV01002577.1:c1070577-1069594	QLTV01002577.1	1069594	1070577	983
QLTV01002579.1:c612508-611545	QLTV01002579.1	611545	612508	963
QLTV01002579.1:c612539-611545	QLTV01002579.1	611545	612539	994
QLTV01002580.1:c747047-746059	QLTV01002580.1	746059	747047	988
QLTV01002584.1:c49417-48500	QLTV01002584.1	48500	49417	917
QLTV01002593.1:c57346-56358	QLTV01002593.1	56358	57346	988
QLTV01002619.1:c88674-87722	QLTV01002619.1	87722	88674	952
QLTV01002619.1:c146905-145967	QLTV01002619.1	145967	146905	938
QLTV01002628.1:c30358-29424	QLTV01002628.1	29424	30358	934
QLTV01002658.1:c356227-355252	QLTV01002658.1	355252	356227	975
QLTV01002660.1:c69232-68300	QLTV01002660.1	68300	69232	932
QLTV01002660.1:c81242-80302	QLTV01002660.1	80302	81242	940
QLTV01002661.1:c361479-360509	QLTV01002661.1	360509	361479	970
QLTV01002661.1:c361479-360577	QLTV01002661.1	360577	361479	902
QLTV01002663.1:c444248-443290	QLTV01002663.1	443290	444248	958
QLTV01002663.1:c1203673-1202740	QLTV01002663.1	1202740	1203673	933
QLTV01002664.1:c823186-822278	QLTV01002664.1	822278	823186	908
QLTV01002664.1:c2819554-2818611	QLTV01002664.1	2818611	2819554	943
QLTV01002664.1:c3488374-3487396	QLTV01002664.1	3487396	3488374	978
QLTV01002666.1:c537447-536471	QLTV01002666.1	536471	537447	976
QLTV01002667.1:c1080995-1080071	QLTV01002667.1	1080071	1080995	924
QLTV01002667.1:c1253302-1252305	QLTV01002667.1	1252305	1253302	997
QLTV01002667.1:c1998837-1997906	QLTV01002667.1	1997906	1998837	931
QLTV01002667.1:c3023048-3022069	QLTV01002667.1	3022069	3023048	979
QLTV01002668.1:c39081-38152	QLTV01002668.1	38152	39081	929
QLTV01002669.1:c359214-358258	QLTV01002669.1	358258	359214	956
QLTV01002671.1:c700631-699712	QLTV01002671.1	699712	700631	919
QLTV01002677.1:c3146308-3145378	QLTV01002677.1	3145378	3146308	930
QLTV01002677.1:c3291502-3290597	QLTV01002677.1	3290597	3291502	905
QLTV01002680.1:c1744083-1743161	QLTV01002680.1	1743161	1744083	922
QLTV01002681.1:c537469-536491	QLTV01002681.1	536491	537469	978
QLTV01002686.1:c1100464-1099564	QLTV01002686.1	1099564	1100464	900
QLTV01002689.1:c109881-108884	QLTV01002689.1	108884	109881	997
QLTV01002691.1:c2630335-2629344	QLTV01002691.1	2629344	2630335	991
QLTV01002691.1:c2665640-2664734	QLTV01002691.1	2664734	2665640	906
QLTV01002691.1:c2697103-2696168	QLTV01002691.1	2696168	2697103	935
QLTV01002693.1:c35041-34051	QLTV01002693.1	34051	35041	990
QLTV01002693.1:c2498602-2497701	QLTV01002693.1	2497701	2498602	901
QLTV01002693.1:c2546172-2545183	QLTV01002693.1	2545183	2546172	989
QLTV01002693.1:c3769862-3768907	QLTV01002693.1	3768907	3769862	955
QLTV01002694.1:c2175701-2174729	QLTV01002694.1	2174729	2175701	972
QLTV01002694.1:c3563291-3562390	QLTV01002694.1	3562390	3563291	901
QLTV01002694.1:c4092429-4091515	QLTV01002694.1	4091515	4092429	914
QLTV01002694.1:c4450163-4449167	QLTV01002694.1	4449167	4450163	996
QLTV01002699.1:c22437-21504	QLTV01002699.1	21504	22437	933
QLTV01002702.1:c4636109-4635208	QLTV01002702.1	4635208	4636109	901
QLTV01002703.1:c348883-347933	QLTV01002703.1	347933	348883	950
QLTV01002705.1:c123731-122808	QLTV01002705.1	122808	123731	923
QLTV01002715.1:c153568-152605	QLTV01002715.1	152605	153568	963
QLTV01002718.1:c2686256-2685323	QLTV01002718.1	2685323	2686256	933
QLTV01002718.1:c3513374-3512447	QLTV01002718.1	3512447	3513374	927
QLTV01002718.1:c4088370-4087426	QLTV01002718.1	4087426	4088370	944
QLTV01002719.1:c101385-100468	QLTV01002719.1	100468	101385	917
QLTV01002719.1:c1724898-1723950	QLTV01002719.1	1723950	1724898	948
QLTV01002723.1:c17474-16489	QLTV01002723.1	16489	17474	985
QLTV01002730.1:c42989-42025	QLTV01002730.1	42025	42989	964
QLTV01002737.1:c3909-2925	QLTV01002737.1	2925	3909	984
QLTV01002738.1:c41147-40170	QLTV01002738.1	40170	41147	977
QLTV01002819.1:c296820-295900	QLTV01002819.1	295900	296820	920
QLTV01002820.1:c716099-715103	QLTV01002820.1	715103	716099	996
QLTV01002820.1:c1254709-1253737	QLTV01002820.1	1253737	1254709	972
QLTV01002824.1:c914207-913231	QLTV01002824.1	913231	914207	976
QLTV01002826.1:c679510-678598	QLTV01002826.1	678598	679510	912
QLTV01002829.1:c782191-781242	QLTV01002829.1	781242	782191	949
QLTV01002833.1:c240496-239543	QLTV01002833.1	239543	240496	953
QLTV01002835.1:c5165-4215	QLTV01002835.1	4215	5165	950
QLTV01002835.1:c164462-163558	QLTV01002835.1	163558	164462	904
QLTV01002836.1:c2120-1200	QLTV01002836.1	1200	2120	920
QLTV01002836.1:c262168-261226	QLTV01002836.1	261226	262168	942
QLTV01002840.1:c1992070-1991079	QLTV01002840.1	1991079	1992070	991
QLTV01002845.1:c207994-207020	QLTV01002845.1	207020	207994	974
QLTV01002845.1:c224271-223298	QLTV01002845.1	223298	224271	973
QLTV01002845.1:c1180967-1180020	QLTV01002845.1	1180020	1180967	947
QLTV01002845.1:c2151777-2150846	QLTV01002845.1	2150846	2151777	931
QLTV01002845.1:c2646563-2645617	QLTV01002845.1	2645617	2646563	946
QLTV01002845.1:c2690843-2689860	QLTV01002845.1	2689860	2690843	983
QLTV01002845.1:c3680662-3679753	QLTV01002845.1	3679753	3680662	909
QLTV01002845.1:c5679405-5678475	QLTV01002845.1	5678475	5679405	930
QLTV01002850.1:c1367369-1366414	QLTV01002850.1	1366414	1367369	955
QLTV01002850.1:c1447425-1446461	QLTV01002850.1	1446461	1447425	964
QLTV01002850.1:c2925913-2924992	QLTV01002850.1	2924992	2925913	921
QLTV01002853.1:c5857-4901	QLTV01002853.1	4901	5857	956
QLTV01002855.1:c47118-46182	QLTV01002855.1	46182	47118	936
QLTV01002867.1:c682602-681670	QLTV01002867.1	681670	682602	932
QLTV01002873.1:c372087-371184	QLTV01002873.1	371184	372087	903
QLTV01002878.1:c1142530-1141571	QLTV01002878.1	1141571	1142530	959
QLTV01002922.1:c106077-105155	QLTV01002922.1	105155	106077	922
QLTV01002925.1:c878259-877312	QLTV01002925.1	877312	878259	947
QLTV01002925.1:c1655155-1654177	QLTV01002925.1	1654177	1655155	978
QLTV01002925.1:c1655155-1654206	QLTV01002925.1	1654206	1655155	949
QLTV01002925.1:c1918527-1917597	QLTV01002925.1	1917597	1918527	930
QLTV01002930.1:c705843-704942	QLTV01002930.1	704942	705843	901
QLTV01002931.1:c730245-729301	QLTV01002931.1	729301	730245	944
QLTV01002931.1:c841610-840638	QLTV01002931.1	840638	841610	972
QLTV01002931.1:c1154408-1153508	QLTV01002931.1	1153508	1154408	900
QLTV01002931.1:c2840780-2839848	QLTV01002931.1	2839848	2840780	932
QLTV01002937.1:c168260-167345	QLTV01002937.1	167345	168260	915
QLTV01002937.1:c497019-496077	QLTV01002937.1	496077	497019	942
QLTV01002937.1:c497019-496103	QLTV01002937.1	496103	497019	916
QLTV01002938.1:c1295620-1294642	QLTV01002938.1	1294642	1295620	978
QLTV01002944.1:c242561-241597	QLTV01002944.1	241597	242561	964
QLTV01002944.1:c243430-242473	QLTV01002944.1	242473	243430	957
QLTV01002945.1:c178437-177511	QLTV01002945.1	177511	178437	926
QLTV01002945.1:c208325-207414	QLTV01002945.1	207414	208325	911
QLTV01002947.1:c212216-211305	QLTV01002947.1	211305	212216	911
QLTV01002954.1:c251510-250580	QLTV01002954.1	250580	251510	930
QLTV01002954.1:c354701-353744	QLTV01002954.1	353744	354701	957
QLTV01002959.1:c152762-151838	QLTV01002959.1	151838	152762	924
QLTV01002964.1:c204902-203916	QLTV01002964.1	203916	204902	986
QLTV01002975.1:c4607055-4606095	QLTV01002975.1	4606095	4607055	960
QLTV01002991.1:c245629-244686	QLTV01002991.1	244686	245629	943
QLTV01002996.1:c212142-211235	QLTV01002996.1	211235	212142	907
QLTV01002996.1:c1346216-1345270	QLTV01002996.1	1345270	1346216	946
QLTV01002996.1:c1745239-1744295	QLTV01002996.1	1744295	1745239	944
QLTV01003047.1:c888852-887909	QLTV01003047.1	887909	888852	943
QLTV01003047.1:c912184-911212	QLTV01003047.1	911212	912184	972
QLTV01003047.1:c912184-911241	QLTV01003047.1	911241	912184	943
QLTV01003047.1:c1543084-1542169	QLTV01003047.1	1542169	1543084	915
QLTV01003095.1:c689351-688430	QLTV01003095.1	688430	689351	921
QLTV01003097.1:c580546-579643	QLTV01003097.1	579643	580546	903
QLTV01003097.1:c1243323-1242414	QLTV01003097.1	1242414	1243323	909
QLTV01003097.1:c3495763-3494843	QLTV01003097.1	3494843	3495763	920
QLTV01003097.1:c4348031-4347049	QLTV01003097.1	4347049	4348031	982
QLTV01003100.1:c46561-45600	QLTV01003100.1	45600	46561	961
QLTV01003103.1:c84304-83347	QLTV01003103.1	83347	84304	957
QLTV01003103.1:c624210-623217	QLTV01003103.1	623217	624210	993
